

doubt:
(1009, [(1, 2, 10), (4, 6, 9)], 2)

(12384, [(1, 6, 23), (2, 12, 22), (15, 16, 17)], 3)

(82278, [(3, 14, 43), (11, 19, 42), (16, 21, 41), (28, 29, 33)], 4)

(746992, [(4, 71, 73), (6, 51, 85), (8, 58, 82), (22, 38, 88), (25, 62, 79)], 5)

(5401404, [(9, 51, 174), (15, 117, 156), (21, 32, 175), (57, 60, 171), (71, 82, 165), (78, 91, 161)], 6)

(15685704, [(18, 38, 250), (57, 164, 223), (61, 83, 246), (82, 188, 204), (84, 180, 210), (122, 123, 229), (135, 160, 209)], 7)

(26936064, [(12, 100, 296), (36, 204, 264), (62, 219, 253), (67, 114, 293), (87, 225, 246), (108, 228, 240), (112, 212, 252), (138, 207, 249)], 8)

precise:

[36, (27, 8, 1)]
[1009, (729, 216, 64), (1000, 8, 1)]
[12384, (4913, 4096, 3375), (10648, 1728, 8), (12167, 216, 1)]
[82278, (35937, 24389, 21952), (68921, 9261, 4096), (74088, 6859, 1331), (79507, 2744, 27)]

all cubes:

(2300299, [(3, 95, 113), (8, 83, 120), (50, 68, 123)], 3) ,
(2300481, [(1, 8, 132), (30, 94, 113), (66, 81, 114)], 3) ,
(2300544, [(4, 8, 132), (22, 90, 116), (36, 67, 125), (64, 92, 108)], 4) ,
(2300661, [(22, 101, 108), (26, 88, 117), (71, 75, 115)], 3) ,
(2301480, [(8, 10, 132), (31, 50, 129), (36, 76, 122)], 3) ,
(2301760, [(4, 12, 132), (13, 92, 115), (40, 52, 128)], 3) ,
(2302425, [(9, 12, 132), (19, 53, 129), (27, 75, 123)], 3) ,
(2303020, [(13, 47, 130), (25, 34, 131), (37, 96, 111)], 3) ,
(2303218, [(6, 81, 121), (15, 76, 123), (49, 57, 126), (85, 93, 96)], 4) ,
(2304576, [(8, 16, 132), (18, 37, 131), (64, 68, 120)], 3) ,
(2304882, [(1, 17, 132), (9, 54, 129), (30, 31, 131)], 3) ,
(2305224, [(7, 17, 132), (38, 103, 105), (69, 83, 112)], 3) ,
(2306368, [(30, 82, 120), (36, 100, 108), (40, 88, 116)], 3) ,
(2307600, [(2, 48, 130), (67, 74, 117), (73, 95, 102)], 3) ,
(2307976, [(2, 20, 132), (26, 78, 122), (68, 80, 114)], 3) ,
(2308203, [(28, 102, 107), (35, 99, 109), (42, 72, 123)], 3) ,
(2309696, [(12, 20, 132), (27, 101, 108), (38, 76, 122), (80, 89, 103)], 4) ,
(2310652, [(5, 64, 127), (60, 79, 117), (62, 67, 121)], 3) ,
(2311191, [(25, 53, 129), (36, 71, 124), (38, 39, 130)], 3) ,
(2312064, [(6, 74, 124), (16, 20, 132), (68, 84, 112)], 3) ,
(2312136, [(1, 23, 132), (2, 94, 114), (31, 57, 128), (32, 82, 120)], 4) ,
(2312155, [(3, 94, 114), (4, 40, 131), (46, 83, 118)], 3) ,
(2313072, [(2, 55, 129), (32, 97, 111), (46, 96, 110)], 3) ,
(2314395, [(11, 55, 129), (30, 34, 131), (54, 86, 115)], 3) ,
(2315808, [(10, 68, 126), (14, 55, 129), (27, 70, 125)], 3) ,
(2316320, [(23, 54, 129), (26, 37, 131), (62, 64, 122)], 3) ,
(2317321, [(12, 25, 132), (35, 91, 115), (43, 45, 129)], 3) ,
(2317552, [(2, 26, 132), (14, 68, 126), (78, 80, 110)], 3) ,
(2318113, [(7, 103, 107), (8, 97, 112), (27, 63, 127), (42, 46, 129)], 4) ,
(2319344, [(40, 101, 107), (41, 63, 126), (60, 66, 122)], 3) ,
(2322432, [(8, 28, 132), (12, 84, 120), (32, 96, 112)], 3) ,
(2322648, [(7, 56, 129), (12, 102, 108), (33, 62, 127)], 3) ,
(2323034, [(9, 56, 129), (37, 77, 122), (60, 75, 119)], 3) ,
(2323728, [(12, 50, 130), (21, 91, 116), (65, 88, 111)], 3) ,
(2324440, [(22, 24, 132), (42, 103, 105), (54, 76, 120)], 3) ,
(2325240, [(2, 93, 115), (39, 41, 130), (45, 72, 123), (57, 87, 114), (74, 90, 106)], 5) ,
(2325357, [(3, 101, 109), (5, 93, 115), (10, 29, 132), (31, 53, 129)], 4) ,
(2325744, [(8, 93, 115), (30, 37, 131), (36, 86, 118), (74, 76, 114)], 4) ,
(2326232, [(10, 93, 115), (12, 88, 118), (54, 64, 124)], 3) ,
(2326330, [(10, 101, 109), (13, 61, 128), (48, 85, 117)], 3) ,
(2326661, [(11, 101, 109), (21, 77, 123), (25, 71, 125)], 3) ,
(2327697, [(4, 96, 113), (9, 30, 132), (79, 93, 101)], 3) ,
(2327976, [(7, 96, 113), (14, 93, 115), (42, 67, 125)], 3) ,
(2328535, [(30, 87, 118), (31, 37, 131), (40, 71, 124), (74, 94, 103)], 4) ,
(2328912, [(3, 69, 126), (21, 27, 132), (42, 76, 122)], 3) ,
(2331008, [(2, 100, 110), (15, 96, 113), (20, 65, 127), (39, 50, 129)], 4) ,
(2331125, [(5, 100, 110), (8, 90, 117), (45, 80, 120)], 3) ,
(2331512, [(8, 100, 110), (32, 37, 131), (57, 92, 111)], 3) ,
(2332611, [(9, 57, 129), (32, 76, 123), (60, 67, 122)], 3) ,
(2333395, [(25, 103, 107), (37, 75, 123), (43, 67, 125)], 3) ,
(2333456, [(26, 104, 106), (41, 71, 124), (54, 56, 126)], 3) ,
(2334249, [(41, 99, 109), (49, 81, 119), (54, 74, 121)], 3) ,
(2335096, [(16, 100, 110), (23, 82, 121), (46, 52, 128)], 3) ,
(2335544, [(4, 62, 128), (5, 78, 123), (50, 90, 114)], 3) ,
(2335823, [(7, 62, 128), (30, 98, 111), (51, 63, 125)], 3) ,
(2336760, [(28, 68, 126), (33, 47, 130), (61, 96, 107)], 3) ,
(2336832, [(16, 32, 132), (18, 100, 110), (24, 65, 127)], 3) ,
(2337616, [(2, 52, 130), (13, 78, 123), (22, 30, 132)], 3) ,
(2337957, [(3, 99, 111), (24, 61, 128), (38, 88, 117), (46, 66, 125)], 4) ,
(2339800, [(6, 92, 116), (23, 96, 113), (44, 54, 128)], 3) ,
(2342591, [(15, 45, 131), (50, 103, 104), (68, 70, 119)], 3) ,
(2343473, [(5, 83, 121), (11, 73, 125), (25, 80, 122)], 3) ,
(2344741, [(21, 62, 128), (56, 60, 125), (72, 98, 101)], 3) ,
(2344896, [(32, 94, 114), (44, 100, 108), (88, 92, 96)], 3) ,
(2347191, [(21, 99, 111), (31, 77, 123), (39, 66, 126)], 3) ,
(2347624, [(10, 36, 132), (13, 46, 131), (55, 65, 124)], 3) ,
(2348261, [(17, 83, 121), (41, 51, 129), (48, 86, 117)], 3) ,
(2348289, [(10, 81, 122), (17, 70, 126), (41, 82, 120)], 3) ,
(2349001, [(10, 89, 118), (19, 73, 125), (33, 55, 129)], 3) ,
(2349719, [(29, 101, 109), (39, 78, 122), (44, 71, 124)], 3) ,
(2350711, [(31, 102, 108), (40, 62, 127), (72, 96, 103)], 3) ,
(2350837, [(6, 37, 132), (28, 69, 126), (45, 100, 108)], 3) ,
(2351357, [(29, 30, 132), (45, 92, 114), (60, 93, 110)], 3) ,
(2351376, [(15, 89, 118), (20, 70, 126), (86, 94, 96)], 3) ,
(2351432, [(18, 76, 124), (24, 52, 130), (34, 94, 114)], 3) ,
(2353707, [(33, 103, 107), (47, 73, 123), (51, 68, 124)], 3) ,
(2355543, [(23, 70, 126), (36, 79, 122), (71, 84, 112)], 3) ,
(2356264, [(3, 102, 109), (40, 58, 128), (53, 67, 124)], 3) ,
(2357272, [(22, 36, 132), (32, 88, 118), (67, 69, 120)], 3) ,
(2357767, [(13, 97, 113), (23, 76, 124), (25, 73, 125)], 3) ,
(2358000, [(30, 100, 110), (32, 93, 115), (70, 95, 105)], 3) ,
(2359811, [(43, 97, 111), (54, 88, 115), (55, 75, 121)], 3) ,
(2360008, [(8, 19, 133), (34, 84, 120), (51, 61, 126)], 3) ,
(2360016, [(9, 39, 132), (54, 78, 120), (69, 99, 102)], 3) ,
(2363535, [(33, 43, 131), (47, 100, 108), (68, 88, 111)], 3) ,
(2364480, [(8, 40, 132), (48, 67, 125), (84, 94, 98)], 3) ,
(2365488, [(22, 38, 132), (44, 97, 111), (64, 66, 122)], 3) ,
(2365804, [(4, 49, 131), (10, 23, 133), (35, 82, 121)], 3) ,
(2366462, [(1, 24, 133), (13, 84, 121), (75, 91, 106)], 3) ,
(2367009, [(9, 96, 114), (14, 84, 121), (58, 90, 113), (59, 67, 123)], 4) ,
(2367379, [(28, 46, 131), (35, 88, 118), (43, 66, 126)], 3) ,
(2367631, [(10, 88, 119), (63, 78, 118), (73, 91, 107)], 3) ,
(2368673, [(32, 33, 132), (50, 97, 110), (61, 77, 119)], 3) ,
(2369375, [(14, 88, 119), (31, 92, 116), (80, 95, 100)], 3) ,
(2370016, [(19, 77, 124), (49, 96, 111), (56, 82, 118)], 3) ,
(2370376, [(16, 96, 114), (30, 70, 126), (32, 52, 130)], 3) ,
(2372040, [(2, 90, 118), (26, 54, 130), (32, 34, 132)], 3) ,
(2372832, [(6, 56, 130), (8, 27, 133), (37, 42, 131)], 3) ,
(2373120, [(24, 64, 128), (30, 98, 112), (72, 76, 116)], 3) ,
(2373651, [(3, 72, 126), (11, 27, 133), (42, 92, 115)], 3) ,
(2374399, [(7, 42, 132), (9, 61, 129), (62, 79, 118)], 3) ,
(2375001, [(1, 75, 125), (11, 61, 129), (21, 49, 131), (30, 89, 118)], 4) ,
(2375064, [(4, 75, 125), (13, 80, 123), (14, 27, 133)], 3) ,
(2375352, [(5, 99, 112), (12, 72, 126), (50, 103, 105)], 3) ,
(2375407, [(15, 90, 118), (75, 87, 109), (79, 82, 110)], 3) ,
(2376919, [(3, 69, 127), (55, 90, 114), (70, 98, 103)], 3) ,
(2376928, [(22, 96, 114), (67, 78, 117), (83, 85, 106)], 3) ,
(2377792, [(24, 40, 132), (31, 89, 118), (66, 94, 108)], 3) ,
(2378314, [(4, 95, 115), (25, 60, 129), (65, 97, 106)], 3) ,
(2378375, [(5, 95, 115), (15, 75, 125), (62, 87, 114)], 3) ,
(2378520, [(34, 45, 131), (54, 68, 124), (73, 87, 110)], 3) ,
(2378888, [(32, 98, 112), (34, 92, 116), (50, 67, 125), (53, 99, 108)], 4) ,
(2379313, [(33, 70, 126), (57, 66, 124), (86, 94, 97)], 3) ,
(2379502, [(3, 43, 132), (17, 28, 133), (18, 61, 129)], 3) ,
(2380769, [(3, 51, 131), (32, 89, 118), (41, 74, 124)], 3) ,
(2382535, [(36, 66, 127), (37, 57, 129), (51, 73, 123)], 3) ,
(2384488, [(21, 99, 112), (58, 69, 123), (80, 88, 106)], 3) ,
(2387008, [(18, 78, 124), (40, 65, 127), (64, 100, 104)], 3) ,
(2387232, [(9, 87, 120), (32, 54, 130), (46, 90, 116)], 3) ,
(2387475, [(20, 43, 132), (51, 76, 122), (54, 99, 108)], 3) ,
(2391507, [(3, 94, 116), (19, 66, 128), (33, 97, 113)], 3) ,
(2391605, [(5, 94, 116), (8, 45, 132), (29, 82, 122)], 3) ,
(2392209, [(1, 102, 110), (9, 94, 116), (65, 78, 118)], 3) ,
(2392480, [(10, 94, 116), (31, 60, 129), (38, 52, 130)], 3) ,
(2394224, [(14, 94, 116), (16, 89, 119), (33, 71, 126)], 3) ,
(2395224, [(22, 104, 108), (33, 39, 132), (52, 54, 128)], 3) ,
(2395576, [(4, 35, 133), (16, 94, 116), (28, 72, 126)], 3) ,
(2396736, [(32, 40, 132), (72, 75, 117), (80, 96, 100)], 3) ,
(2397184, [(6, 53, 131), (23, 62, 129), (66, 92, 110)], 3) ,
(2397277, [(36, 37, 132), (43, 103, 107), (72, 90, 109)], 3) ,
(2397933, [(1, 101, 111), (18, 76, 125), (27, 95, 115)], 3) ,
(2398752, [(26, 78, 124), (33, 68, 127), (53, 90, 115)], 3) ,
(2399389, [(21, 89, 119), (29, 75, 125), (47, 53, 129)], 3) ,
(2399480, [(14, 63, 129), (20, 94, 116), (40, 62, 128)], 3) ,
(2401120, [(36, 54, 130), (39, 58, 129), (77, 91, 106)], 3) ,
(2402856, [(22, 102, 110), (48, 58, 128), (74, 84, 112), (81, 92, 103)], 4) ,
(2404791, [(10, 47, 132), (19, 101, 111), (31, 75, 125)], 3) ,
(2405018, [(12, 37, 133), (25, 73, 126), (31, 99, 112)], 3) ,
(2405096, [(60, 72, 122), (66, 86, 114), (74, 76, 116)], 3) ,
(2405304, [(20, 46, 132), (24, 94, 116), (50, 97, 111), (62, 76, 120)], 4) ,
(2406034, [(4, 93, 117), (14, 37, 133), (53, 85, 118)], 3) ,
(2406132, [(1, 3, 134), (24, 81, 123), (51, 94, 113)], 3) ,
(2407742, [(5, 86, 121), (30, 51, 131), (50, 75, 123)], 3) ,
(2408553, [(1, 84, 122), (33, 56, 130), (65, 90, 112)], 3) ,
(2408743, [(50, 103, 106), (55, 88, 116), (82, 95, 100)], 3) ,
(2409336, [(24, 35, 133), (37, 48, 131), (38, 54, 130)], 3) ,
(2410120, [(40, 98, 112), (43, 90, 117), (60, 66, 124)], 3) ,
(2412829, [(19, 93, 117), (33, 69, 127), (77, 82, 112)], 3) ,
(2413088, [(5, 19, 134), (26, 35, 133), (29, 52, 131)], 3) ,
(2413287, [(11, 39, 133), (36, 88, 119), (57, 77, 121)], 3) ,
(2415490, [(5, 21, 134), (11, 90, 119), (18, 77, 125)], 3) ,
(2415744, [(14, 60, 130), (64, 84, 116), (78, 98, 100)], 3) ,
(2416184, [(5, 106, 107), (44, 100, 110), (58, 74, 122)], 3) ,
(2416933, [(37, 96, 114), (49, 85, 119), (82, 93, 102)], 3) ,
(2417176, [(54, 100, 108), (64, 80, 118), (70, 73, 119)], 3) ,
(2418688, [(4, 80, 124), (28, 63, 129), (36, 90, 118)], 3) ,
(2419184, [(31, 73, 126), (40, 91, 117), (49, 87, 118)], 3) ,
(2419955, [(3, 24, 134), (11, 80, 124), (26, 59, 130)], 3) ,
(2420992, [(15, 49, 132), (29, 91, 118), (64, 70, 122)], 3) ,
(2421125, [(29, 63, 129), (35, 95, 115), (50, 70, 125)], 3) ,
(2422720, [(10, 92, 118), (16, 80, 124), (48, 94, 114)], 3) ,
(2423051, [(11, 92, 118), (51, 78, 122), (79, 89, 107)], 3) ,
(2423744, [(4, 26, 134), (37, 50, 131), (48, 60, 128)], 3) ,
(2424456, [(9, 103, 110), (18, 80, 124), (34, 44, 132)], 3) ,
(2426544, [(17, 72, 127), (45, 78, 123), (60, 90, 114)], 3) ,
(2426696, [(12, 50, 132), (59, 101, 106), (68, 82, 116)], 3) ,
(2426752, [(3, 42, 133), (19, 104, 109), (47, 82, 121)], 3) ,
(2426832, [(16, 98, 114), (63, 74, 121), (77, 99, 100)], 3) ,
(2428245, [(33, 81, 123), (53, 82, 120), (63, 79, 119)], 3) ,
(2429504, [(23, 105, 108), (32, 63, 129), (56, 67, 125)], 3) ,
(2429784, [(12, 28, 134), (23, 49, 132), (25, 90, 119)], 3) ,
(2430000, [(3, 85, 122), (29, 96, 115), (78, 94, 104)], 3) ,
(2430576, [(8, 87, 121), (22, 24, 134), (26, 60, 130)], 3) ,
(2430848, [(58, 84, 118), (61, 70, 123), (78, 82, 112)], 3) ,
(2431304, [(11, 85, 122), (36, 66, 128), (44, 98, 112)], 3) ,
(2432600, [(30, 74, 126), (60, 81, 119), (84, 92, 102)], 3) ,
(2433348, [(4, 57, 131), (9, 51, 132), (15, 85, 122)], 3) ,
(2435544, [(6, 62, 130), (24, 92, 118), (64, 83, 117)], 3) ,
(2436552, [(41, 100, 111), (45, 46, 131), (54, 86, 118)], 3) ,
(2437317, [(21, 28, 134), (60, 101, 106), (72, 93, 108)], 3) ,
(2437525, [(5, 73, 127), (13, 62, 130), (61, 90, 114)], 3) ,
(2437560, [(15, 66, 129), (30, 48, 132), (57, 96, 111)], 3) ,
(2438136, [(36, 94, 116), (56, 64, 126), (74, 82, 114)], 3) ,
(2438794, [(4, 91, 119), (9, 81, 124), (39, 43, 132)], 3) ,
(2439143, [(55, 56, 128), (63, 72, 122), (74, 98, 103)], 3) ,
(2439478, [(19, 51, 132), (35, 91, 118), (46, 73, 125)], 3) ,
(2440368, [(6, 70, 128), (42, 96, 114), (44, 91, 117)], 3) ,
(2440880, [(50, 104, 106), (52, 95, 113), (62, 78, 120)], 3) ,
(2441880, [(12, 70, 128), (21, 51, 132), (24, 28, 134)], 3) ,
(2443328, [(5, 58, 131), (20, 62, 130), (32, 48, 132)], 3) ,
(2445624, [(6, 34, 134), (30, 80, 124), (47, 58, 129), (83, 85, 108)], 4) ,
(2445715, [(23, 97, 115), (51, 55, 129), (62, 67, 124)], 3) ,
(2446408, [(10, 34, 134), (18, 52, 132), (27, 42, 133)], 3) ,
(2447082, [(21, 44, 133), (67, 92, 111), (79, 90, 107)], 3) ,
(2448009, [(24, 66, 129), (55, 69, 125), (75, 87, 111)], 3) ,
(2448783, [(11, 67, 129), (15, 34, 134), (85, 93, 101)], 3) ,
(2449728, [(16, 96, 116), (54, 58, 128), (57, 71, 124)], 3) ,
(2451240, [(8, 106, 108), (18, 34, 134), (64, 72, 122)], 3) ,
(2451520, [(25, 31, 134), (64, 69, 123), (88, 95, 97)], 3) ,
(2451968, [(4, 86, 122), (5, 99, 114), (30, 50, 132)], 3) ,
(2456000, [(16, 86, 122), (50, 100, 110), (60, 80, 120)], 3) ,
(2456308, [(21, 63, 130), (40, 81, 123), (78, 85, 111)], 3) ,
(2456973, [(4, 77, 126), (6, 37, 134), (30, 85, 122)], 3) ,
(2457027, [(3, 90, 120), (24, 58, 131), (54, 92, 115)], 3) ,
(2457125, [(5, 90, 120), (6, 77, 126), (80, 85, 110)], 3) ,
(2457251, [(33, 65, 129), (38, 59, 130), (39, 101, 111), (54, 83, 120)], 4) ,
(2457736, [(18, 86, 122), (32, 50, 132), (54, 95, 113)], 3) ,
(2458240, [(11, 77, 126), (21, 35, 134), (36, 68, 128)], 3) ,
(2459197, [(13, 90, 120), (30, 94, 117), (34, 104, 109)], 3) ,
(2459619, [(19, 36, 134), (23, 67, 129), (30, 51, 132)], 3) ,
(2460284, [(15, 77, 126), (29, 31, 134), (30, 57, 131), (51, 96, 113)], 4) ,
(2460466, [(3, 4, 135), (19, 74, 127), (54, 81, 121)], 3) ,
(2461033, [(20, 88, 121), (25, 34, 134), (41, 58, 130)], 3) ,
(2462832, [(9, 12, 135), (18, 90, 120), (21, 84, 123), (32, 87, 121)], 4) ,
(2463616, [(19, 37, 134), (46, 96, 114), (52, 65, 127)], 3) ,
(2463741, [(8, 48, 133), (29, 76, 126), (45, 56, 130)], 3) ,
(2464757, [(20, 37, 134), (53, 104, 106), (72, 101, 102)], 3) ,
(2464820, [(9, 60, 131), (18, 95, 117), (59, 81, 120)], 3) ,
(2464965, [(26, 93, 118), (29, 52, 132), (32, 94, 117), (34, 69, 128)], 4) ,
(2465091, [(10, 60, 131), (27, 34, 134), (59, 100, 108)], 3) ,
(2465889, [(17, 38, 134), (41, 53, 131), (86, 89, 104)], 3) ,
(2466423, [(6, 18, 135), (10, 39, 134), (60, 63, 126)], 3) ,
(2468376, [(1, 20, 135), (36, 92, 118), (50, 70, 126), (76, 93, 107)], 4) ,
(2469277, [(34, 85, 122), (37, 80, 124), (76, 100, 101)], 3) ,
(2470824, [(24, 90, 120), (42, 63, 129), (60, 76, 122)], 3) ,
(2472625, [(10, 65, 130), (25, 90, 120), (81, 88, 108)], 3) ,
(2474200, [(1, 24, 135), (16, 40, 134), (58, 86, 118)], 3) ,
(2474415, [(4, 87, 122), (6, 24, 135), (81, 97, 101)], 3) ,
(2475199, [(1, 69, 129), (10, 24, 135), (17, 49, 133), (31, 34, 134)], 4) ,
(2475206, [(2, 69, 129), (57, 101, 108), (75, 83, 114)], 3) ,
(2475927, [(7, 56, 132), (9, 69, 129), (12, 24, 135)], 3) ,
(2475936, [(17, 22, 135), (18, 40, 134), (49, 71, 126)], 3) ,
(2476027, [(3, 25, 135), (51, 70, 126), (52, 78, 123)], 3) ,
(2476313, [(9, 56, 132), (14, 97, 116), (51, 87, 119)], 3) ,
(2476592, [(27, 77, 126), (38, 92, 118), (66, 72, 122)], 3) ,
(2476720, [(12, 85, 123), (26, 64, 130), (36, 87, 121)], 3) ,
(2476746, [(6, 89, 121), (25, 68, 129), (58, 69, 125)], 3) ,
(2478400, [(15, 41, 134), (20, 72, 128), (32, 96, 116)], 3) ,
(2481389, [(11, 27, 135), (29, 90, 120), (74, 78, 117)], 3) ,
(2484756, [(1, 107, 108), (53, 66, 127), (57, 92, 115)], 3) ,
(2484782, [(3, 107, 108), (6, 81, 125), (33, 53, 132)], 3) ,
(2484971, [(6, 107, 108), (17, 27, 135), (46, 83, 122)], 3) ,
(2484980, [(6, 29, 135), (39, 69, 128), (41, 106, 107), (57, 83, 120)], 4) ,
(2485162, [(1, 57, 132), (63, 91, 114), (65, 76, 121)], 3) ,
(2486693, [(13, 66, 130), (34, 93, 118), (61, 100, 108)], 3) ,
(2487376, [(1, 30, 135), (11, 106, 109), (18, 100, 114)], 3) ,
(2489087, [(12, 76, 127), (69, 73, 121), (87, 94, 100)], 3) ,
(2489383, [(37, 91, 119), (39, 87, 121), (55, 65, 127)], 3) ,
(2489544, [(15, 73, 128), (20, 100, 114), (33, 74, 127), (46, 102, 110)], 4) ,
(2489859, [(7, 93, 119), (36, 58, 131), (67, 72, 122)], 3) ,
(2491091, [(30, 60, 131), (43, 68, 128), (86, 96, 99)], 3) ,
(2492216, [(50, 82, 122), (62, 67, 125), (65, 103, 104)], 3) ,
(2492288, [(10, 44, 134), (17, 30, 135), (36, 96, 116), (39, 89, 120)], 4) ,
(2492911, [(34, 74, 127), (71, 85, 115), (76, 79, 116)], 3) ,
(2494016, [(21, 107, 108), (24, 42, 134), (57, 98, 111)], 3) ,
(2494675, [(27, 85, 123), (29, 49, 133), (58, 92, 115)], 3) ,
(2497384, [(4, 88, 122), (36, 106, 108), (39, 81, 124)], 3) ,
(2497958, [(9, 45, 134), (29, 97, 116), (71, 87, 114)], 3) ,
(2498560, [(11, 45, 134), (36, 86, 122), (62, 92, 114)], 3) ,
(2499120, [(13, 86, 123), (26, 100, 114), (91, 93, 98)], 3) ,
(2499895, [(6, 34, 135), (31, 40, 134), (39, 52, 132)], 3) ,
(2500191, [(8, 34, 135), (25, 81, 125), (31, 72, 128)], 3) ,
(2501738, [(11, 95, 118), (47, 67, 128), (49, 98, 113)], 3) ,
(2502072, [(14, 84, 124), (26, 66, 130), (30, 61, 131), (48, 94, 116)], 4) ,
(2502144, [(18, 33, 135), (28, 42, 134), (64, 80, 120)], 3) ,
(2505294, [(27, 43, 134), (55, 95, 114), (69, 74, 121)], 3) ,
(2505411, [(4, 59, 132), (30, 83, 124), (82, 90, 107)], 3) ,
(2506184, [(14, 46, 134), (16, 98, 116), (21, 86, 123)], 3) ,
(2506321, [(31, 89, 121), (41, 73, 127), (51, 61, 129)], 3) ,
(2506707, [(28, 107, 108), (42, 51, 132), (69, 79, 119)], 3) ,
(2507113, [(13, 77, 127), (28, 57, 132), (37, 47, 133)], 3) ,
(2510964, [(9, 64, 131), (19, 102, 113), (72, 97, 107)], 3) ,
(2511440, [(2, 68, 130), (20, 46, 134), (47, 86, 121)], 3) ,
(2511495, [(23, 84, 124), (46, 90, 119), (56, 66, 127)], 3) ,
(2511846, [(1, 101, 114), (23, 34, 135), (71, 102, 103)], 3) ,
(2511872, [(3, 101, 114), (38, 90, 120), (76, 80, 116)], 3) ,
(2512161, [(9, 68, 130), (30, 57, 132), (43, 83, 123)], 3) ,
(2512756, [(12, 37, 135), (45, 72, 127), (50, 103, 109)], 3) ,
(2512845, [(10, 101, 114), (14, 54, 133), (40, 53, 132), (45, 92, 118)], 4) ,
(2512979, [(14, 64, 131), (35, 40, 134), (83, 98, 100)], 3) ,
(2513692, [(43, 66, 129), (57, 75, 124), (61, 62, 127)], 3) ,
(2515248, [(1, 38, 135), (22, 71, 129), (44, 87, 121)], 3) ,
(2518424, [(12, 48, 134), (24, 71, 129), (82, 86, 110)], 3) ,
(2519028, [(1, 75, 128), (20, 37, 135), (86, 97, 99)], 3) ,
(2519495, [(5, 87, 123), (30, 104, 111), (71, 94, 110)], 3) ,
(2519677, [(5, 16, 136), (39, 103, 111), (93, 94, 96)], 3) ,
(2519964, [(3, 72, 129), (45, 102, 111), (77, 87, 112)], 3) ,
(2520512, [(24, 92, 120), (35, 50, 133), (44, 62, 130)], 3) ,
(2520883, [(2, 100, 115), (11, 16, 136), (22, 64, 131)], 3) ,
(2520909, [(40, 77, 126), (52, 92, 117), (53, 90, 118)], 3) ,
(2521072, [(10, 107, 109), (57, 66, 127), (82, 92, 106)], 3) ,
(2521098, [(9, 17, 136), (12, 87, 123), (33, 57, 132), (45, 85, 122)], 4) ,
(2521575, [(14, 15, 136), (18, 94, 119), (41, 105, 109)], 3) ,
(2522528, [(8, 106, 110), (18, 48, 134), (41, 74, 127)], 3) ,
(2522745, [(9, 106, 110), (15, 87, 123), (58, 96, 113)], 3) ,
(2523619, [(14, 100, 115), (49, 93, 117), (91, 95, 97)], 3) ,
(2523717, [(29, 84, 124), (66, 98, 109), (68, 93, 112)], 3) ,
(2523744, [(12, 106, 110), (15, 17, 136), (45, 51, 132), (54, 96, 114)], 4) ,
(2524663, [(12, 78, 127), (15, 18, 136), (50, 79, 124)], 3) ,
(2524887, [(8, 40, 135), (60, 79, 122), (71, 76, 120)], 3) ,
(2524913, [(1, 83, 125), (13, 65, 131), (16, 89, 122)], 3) ,
(2524976, [(4, 83, 125), (38, 40, 134), (68, 90, 114)], 3) ,
(2525725, [(6, 69, 130), (37, 61, 131), (58, 90, 117)], 3) ,
(2525769, [(18, 72, 129), (53, 69, 127), (67, 95, 111)], 3) ,
(2526229, [(5, 22, 136), (19, 87, 123), (72, 82, 117)], 3) ,
(2526868, [(28, 77, 127), (51, 97, 114), (78, 81, 115)], 3) ,
(2527111, [(31, 88, 122), (33, 99, 115), (52, 87, 120)], 3) ,
(2527848, [(17, 78, 127), (18, 106, 110), (32, 58, 132), (60, 74, 124), (86, 94, 102)], 5) ,
(2529008, [(16, 83, 125), (26, 68, 130), (79, 89, 110)], 3) ,
(2529064, [(37, 83, 124), (55, 60, 129), (73, 87, 114)], 3) ,
(2531088, [(18, 105, 111), (42, 90, 120), (54, 72, 126)], 3) ,
(2531411, [(6, 99, 116), (36, 107, 108), (43, 86, 122)], 3) ,
(2533896, [(24, 107, 109), (31, 102, 113), (84, 98, 100)], 3) ,
(2536155, [(3, 76, 128), (19, 41, 135), (42, 98, 115)], 3) ,
(2537838, [(2, 57, 133), (15, 42, 135), (44, 105, 109)], 3) ,
(2539053, [(21, 104, 112), (27, 87, 123), (69, 90, 114)], 3) ,
(2540537, [(17, 103, 113), (25, 83, 125), (33, 71, 129)], 3) ,
(2541232, [(58, 98, 112), (60, 93, 115), (64, 86, 118)], 3) ,
(2542744, [(4, 86, 124), (14, 70, 130), (34, 46, 134)], 3) ,
(2542832, [(3, 98, 117), (26, 105, 111), (56, 82, 122)], 3) ,
(2546720, [(2, 52, 134), (47, 100, 113), (50, 92, 118)], 3) ,
(2546776, [(4, 52, 134), (16, 86, 124), (22, 76, 128)], 3) ,
(2547882, [(20, 43, 135), (37, 45, 134), (57, 60, 129)], 3) ,
(2548944, [(16, 90, 122), (22, 62, 132), (54, 94, 116)], 3) ,
(2549672, [(42, 56, 132), (54, 102, 110), (74, 96, 108)], 3) ,
(2549952, [(12, 32, 136), (24, 76, 128), (38, 58, 132)], 3) ,
(2550493, [(14, 58, 133), (22, 29, 136), (39, 99, 115)], 3) ,
(2551795, [(21, 95, 119), (32, 75, 128), (38, 86, 123)], 3) ,
(2552256, [(7, 74, 129), (8, 82, 126), (30, 105, 111)], 3) ,
